C
$VNIMU,-00.1824,-00.0492,+00.6446,-00.387,-01.520,-09.529,-00.003617,-00.000442,+00.000551,+35.4,+084.158*69
$VNIMU,-00.1791,-00.0504,+00.6458,-00.379,-01.532,-09.535,+00.004349,-00.000576,+00.001055,+35.4,+084.158*6F
$VNGPE,588587.600000,2075,0,00,+6378137.000,+0000000.000,+0000000.000,+000.000,+000.000,+000.000,+19485572.000,+19485572.000,+11250001.000,+043.880,4.29E+00*30
$VNIMU,-00.1813,-00.0549,+00.6459,-00.379,-01.511,-09.519,+00.003915,-00.000088,+00.000780,+35.4,+084.158*63
$VNIMU,-00.1802,-00.0515,+00.6472,-00.373,-01.501,-09.530,-00.003321,-00.001567,+00.000147,+35.4,+084.158*60
$VNIMU,-00.1813,-00.0492,+00.6446,-00.388,-01.500,-09.524,-00.000611,+00.000781,+00.001079,+35.4,+084.158*6C
$VNIMU,-00.1802,-00.0504,+00.6500,-00.385,-01.528,-09.530,+00.002993,-00.001782,+00.000735,+35.4,+084.145*64
$VNIMU,-00.1791,-00.0515,+00.6485,-00.369,-01.514,-09.557,-00.003057,+00.000274,+00.001042,+35.4,+084.158*66
$VNIMU,-00.1802,-00.0481,+00.6459,-00.369,-01.549,-09.514,+00.002658,+00.000588,+00.001173,+35.4,+084.158*68
$VNIMU,-00.1802,-00.0527,+00.6459,-00.379,-01.509,-09.570,+00.004871,-00.001367,+00.001162,+35.4,+084.158*61
$VNIMU,-00.1824,-00.0504,+00.6501,-00.378,-01.524,-09.542,+00.001266,-00.000910,+00.001123,+35.4,+084.158*60
$VNIMU,-00.1759,-00.0527,+00.6470,-00.373,-01.522,-09.524,-00.001304,-00.000347,+00.000482,+35.4,+084.158*6A
$VNIMU,-00.1781,-00.0515,+00.6457,-00.391,-01.520,-09.551,+00.000785,-00.000770,+00.001626,+35.4,+084.145*6C
