
$VNRRG,03,0100018999*5D
$VNGPS,348468.200467,2055,3,11,+34.59223340,-112.43327210,+01549.178,-000.010,+000.060,+000.110,+010.350,+010.350,+009.027,+000.496,6.00E-09*2C
$VNWRG,06,0*6C
$VNWRG,07,50*58
$VNWRG,06,19*54
$VNIMU,+00.4470,+00.2555,+00.3303,-01.258,-00.494,-09.570,+00.001715,-00.000970,+00.002191,+32.4,+083.994*62
$VNIMU,+00.4459,+00.2544,+00.3290,-01.258,-00.496,-09.599,+00.001556,-00.000243,+00.002156,+32.4,+083.991*67
$VNIMU,+00.4427,+00.2544,+00.3278,-01.254,-00.517,-09.594,+00.001046,+00.000123,+00.002472,+32.4,+083.991*65
$VNIMU,+00.4438,+00.2521,+00.3304,-01.240,-00.507,-09.585,+00.000897,-00.000816,+00.001766,+32.4,+084.003*6A
$VNIMU,+00.4470,+00.2521,+00.3289,-01.249,-00.499,-09.601,+00.000333,-00.000145,+00.001487,+32.4,+083.991*61
$VNIMU,+00.4459,+00.2533,+00.3303,-01.270,-00.501,-09.611,+00.000760,-00.001190,+00.002019,+32.4,+083.991*6A
$VNIMU,+00.4492,+00.2544,+00.3315,-01.248,-00.502,-09.595,+00.001333,-00.001431,+00.002646,+32.4,+083.991*6C
$VNIMU,+00.4492,+00.2533,+00.3274,-01.272,-00.511,-09.618,+00.000805,-00.000124,+00.000692,+32.4,+084.003*66
$VNIMU,+00.4448,+00.2544,+00.3290,-01.236,-00.534,-09.622,+00.001271,-00.002217,+00.002310,+32.4,+083.991*64
$VNIMU,+00.4448,+00.2556,+00.3277,-01.270,-00.522,-09.614,+00.000833,-00.000950,+00.001726,+32.4,+084.003*6E
$VNIMU,+00.4470,+00.2555,+00.3316,-01.244,-00.510,-09.618,+00.001245,+00.000458,+00.001963,+32.4,+083.991*69
$VNIMU,+00.4448,+00.2578,+00.3290,-01.249,-00.486,-09.592,+00.001235,-00.000192,+00.002512,+32.4,+083.978*6C
$VNIMU,+00.4470,+00.2544,+00.3289,-01.244,-00.513,-09.599,+00.001541,-00.003066,+00.002739,+32.4,+083.991*6A
$VNIMU,+00.4459,+00.2555,+00.3317,-01.253,-00.504,-09.594,+00.001267,-00.001041,+00.002384,+32.4,+083.991*6C
$VNIMU,+00.4448,+00.2556,+00.3277,-01.242,-00.496,-09.627,+00.000697,-00.001857,+00.001631,+32.4,+083.978*63
$VNIMU,+00.4481,+00.2567,+00.3302,-01.277,-00.502,-09.581,+00.001728,-00.001550,+00.002594,+32.4,+083.991*64
$VNIMU,+00.4470,+00.2544,+00.3316,-01.259,-00.508,-09.597,+00.001070,-00.001570,+00.002392,+32.4,+083.991*67
$VNIMU,+00.4459,+00.2556,+00.3303,-01.250,-00.513,-09.613,+00.000988,-00.000103,+00.002950,+32.4,+083.991*6D
$VNIMU,+00.4470,+00.2521,+00.3275,-01.270,-00.515,-09.592,+00.000292,-00.000528,+00.002538,+32.4,+083.991*67
$VNIMU,+00.4448,+00.2544,+00.3290,-01.244,-00.505,-09.606,-00.000436,-00.001448,+00.001848,+32.4,+083.978*6A
$VNIMU,+00.4470,+00.2544,+00.3303,-01.239,-00.513,-09.591,+00.001364,-00.001303,+00.001700,+32.4,+083.991*61
$VNIMU,+00.4459,+00.2544,+00.3290,-01.262,-00.505,-09.603,-00.000639,-00.000902,+00.002217,+32.4,+083.991*60
$VNIMU,+00.4459,+00.2567,+00.3290,-01.269,-00.514,-09.619,+00.001040,-00.000633,+00.000849,+32.4,+084.003*65
$VNIMU,+00.4470,+00.2555,+00.3303,-01.267,-00.508,-09.585,+00.000139,-00.003335,+00.001048,+32.4,+083.991*62
$VNIMU,+00.4448,+00.2544,+00.3304,-01.274,-00.511,-09.590,+00.001746,-00.001217,+00.001700,+32.4,+083.991*67
$VNIMU,+00.4481,+00.2544,+00.3316,-01.246,-00.525,-09.565,+00.001606,-00.002128,+00.001191,+32.4,+083.991*6A
$VNIMU,+00.4459,+00.2544,+00.3290,-01.251,-00.520,-09.603,+00.002024,-00.000478,+00.001814,+32.4,+083.991*63
$VNIMU,+00.4470,+00.2555,+00.3275,-01.259,-00.530,-09.602,+00.001090,-00.001771,+00.001774,+32.4,+083.991*65
$VNIMU,+00.4470,+00.2544,+00.3289,-01.232,-00.507,-09.632,+00.002465,-00.001324,+00.001903,+32.4,+083.987*6C
